SOURCE,UNID,Unnamed: 3,COUNTRY,PROVINCE,CITY,LAT,LON,WWTP/MUNICIPALITY,WWTP start up,Reuse project start up,Status of operation for WWTP ,Status of operation for Reuse project (yes/no),Wastewater input type ,WW Treatment Level ,Technology used,Desgin Capacity (m3/yr),Average Capacity (m3/yr),Volume of  WW actually treated (m3/yr),Disposal Category,Name of the water body/valley/wwtp,Amount disposed (m3/yr),Reuse Category,Actual direct reuse (m3/yr),Area of Land Receiving TWW (ha),Scoring classifier,probability classifier,scoring object detection,probability,number of rectangular tanks,number circular tanks,url link
Javier,EG428,Aledwa,Egypt,,Faiyum,29.338316,30.933439,WWTP,1996,,Operational ,No,Municipal,Max secondary ,,438000,1295750,1295750,Surface water,El Bas,1295750,,0,0,1,0.81278795,Wastewater-Treatment-Facility,0.682251394,0,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG428_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG429,Zawia elkerdasa,Egypt,,Faiyum,29.338309,30.816494,WWTP,2002,,Operational ,No,Municipal,Max secondary ,,467200,1186250,1186250,Surface water,Zawia el kerdasa,1186250,,0,0,1,0.738699615,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG429_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG430,Kafr Mahfouz,Egypt,,Tamiya,29.464338,30.926098,WWTP,2004,,Operational ,No,Municipal,Max secondary ,,255500,638750,638750,Surface water,El Ghaba,638750,,0,0,1,0.873639762,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG430_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG431,Tamiya,Egypt,,Tamiya,29.457004,30.980575,WWTP,2009,,Operational ,No,Municipal,Max secondary ,,5475000,5475000,5475000,Surface water,El Bats,5475000,,0,0,1,0.997714043,Wastewater-Treatment-Facility,0.77306664,2,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG431_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG432,Al-Hamouli,Egypt,,Youssef Al Seddik,29.27,30.61,WWTP,2003,,Operational ,No,Municipal,Max secondary ,,897900,693500,693500,Surface water,El Magraney,693500,,0,0,1,0.997015953,Wastewater-Treatment-Facility,0.867359281,9,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG432_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG433,Alnazla,Egypt,,Al Shawashna,29.293,30.645,WWTP,1991,,Operational ,No,Municipal,Max secondary ,,262800,1460000,1460000,Surface water,El Amal,1460000,,0,0,1,0.997857511,,,1,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG433_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG434,Shawashna,Egypt,,Al Shawashna,29.349234,30.602275,WWTP,2002,,Operational ,No,Municipal,Max secondary ,,547500,693500,693500,Surface water,,693500,,0,0,1,0.909459233,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG434_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG435,kahak,Egypt,,Al Shawashna,29.424367,30.630487,WWTP,1996,,Operational ,No,Municipal,Max secondary ,,365000,693500,693500,Surface water,El Bohaira,693500,,0,0,1,0.874221683,Wastewater-Treatment-Facility,0.574027181,7,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG435_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG436,Quta,Egypt,,Youssef Al Seddik,29.403614,30.396545,WWTP,2005,,Operational ,No,Municipal,Max secondary ,,356970,693500,693500,Surface water,,693500,,0,0,1,0.996688426,,,8,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG436_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG437, Ibsheway,Egypt,, Ibsheway,29.337,30.662,WWTP,2005,,Operational ,No,Municipal,Max secondary ,,7300000,4197500,4197500,Surface water,Khor el abd,4197500,,0,0,1,0.99171114,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG437_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG438,El agameen,Egypt,, Ibsheway,29.321712,30.708093,WWTP,2005,,Operational ,No,Municipal,Max secondary ,,5475000,6205000,6205000,Surface water,Tebhar wi el-Gamin,6205000,,0,0,1,0.999532104,Wastewater-Treatment-Facility,0.920457423,1,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG438_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG439,Tatun,Egypt,,Atsa,29.175,30.762,WWTP,2004,,Operational ,No,Municipal,Max secondary ,,5475000,3650000,3650000,Surface water,Hodod Shdmwo,3650000,,0,0,1,0.99715662,,,2,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG439_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG440,Atsa,Egypt,,Atsa,29.22,30.805,WWTP,2009,,Operational ,No,Municipal,Max secondary ,,5475000,7300000,7300000,Surface water,Goref,7300000,,0,0,1,0.99981612,Wastewater-Treatment-Facility,0.926637173,1,2,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG440_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG441,Alhajar,Egypt,,Atsa,29.143,30.648,WWTP,1996,,Operational ,No,Municipal,Max secondary ,,265720,675250,675250,Surface water,El Gharak el-Raaisi,675250,,0,0,1,0.915965915,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG441_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG442,Sanuris,Egypt,,Sanuris,29.386617,30.860935,WWTP,2000,,Operational ,No,Municipal,Max secondary ,,7300000,9855000,9855000,Surface water,Ghet el elwy,9855000,,0,0,1,0.999417782,Wastewater-Treatment-Facility,0.637912154,3,10,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG442_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG443,sanahawir alqabalia,Egypt,,Sanuris,29.410633,30.75291,WWTP,2006,,Operational ,No,Municipal,Max secondary ,,5110000,3285000,3285000,Surface water,Nezar el roba el gharby,3285000,,0,0,1,0.991391182,Wastewater-Treatment-Facility,0.751669347,1,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG443_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG444,Abo Dahoum,Egypt,,Atsa,29.215556,30.640833,WWTP,2010,2010,Operational ,Yes,Municipal,Max secondary ,,1825000,1040250,1040250,,,310250,Agricultural and/or forestry irrigation,730000,33.6,1,0.997120023,Wastewater-Treatment-Facility,0.826716602,12,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG444_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG445,Aljumhuria,Egypt,,Tamiya,29.549874,30.876094,WWTP,2017,,Operational ,No,Municipal,Max tertiary ,,365000,146000,146000,Surface water,,146000,,0,0,1,0.502272844,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG445_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG446,Ezbet Ashour,Egypt,,Faiyum,29.283062,30.850074,WWTP,2017,,Operational ,No,Municipal,Max tertiary ,,146000,127750,127750,Surface water,,127750,,0,0,1,0.882619202,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG446_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG447,Mahmoudiyah,Egypt,,Atsa,29.113,30.616,Municipality,2016,,Operational ,No,Municipal,Max tertiary ,,146000,127750,127750,Surface water,,127750,,0,0,1,0.957284093,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG447_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG448,Ezbet Abo Shanab,Egypt,,Ibsheway,29.410535,30.685444,WWTP,2016,,Operational ,No,Municipal,Max secondary ,,2190000,730000,730000,Surface water,,730000,,0,0,1,0.993226588,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG448_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG449,Rashwan Palace,Egypt,,Tamiya,29.490774,30.883816,WWTP,2009,,Operational ,No,Municipal,Max secondary ,,3650000,1460000,1460000,Surface water,,1460000,,0,0,1,0.999666095,Wastewater-Treatment-Facility,0.90823251,1,3,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG449_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG450,Matartaris,Egypt,,Faiyum,29.364873,30.923545,WWTP,2010,,Operational ,No,Municipal,Max secondary ,,730000,1095000,1095000,Surface water,,1095000,,0,0,1,0.997959018,Wastewater-Treatment-Facility,0.769042909,1,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG450_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG451,New Fayoum,Egypt,,Faiyum,29.196944,30.895,WWTP,2017,,Operational ,No,Municipal,Max tertiary ,,5475000,547500,547500,Evaporated,,0,,0,0,1,0.957349002,Wastewater-Treatment-Facility,0.788537025,11,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG451_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG452,Kahk ,Egypt,,Al Shawashna,29.4072954,30.63138491,Municipality,2022,Unknown,Unknown,Unknown,Municipal,Unknown,,2737500,,,,,,,,,1,0.746411622,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG452_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG453,Youssef Al Seddik,Egypt,,Youssef Al Seddik,29.34656171,30.55207139,Municipality,2022,Unknown,Unknown,Unknown,Municipal,Unknown,,1825000,,,,,,,,,1,0.898808539,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG453_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG454,Ras Sidr,Egypt,"South of  Sinai
",Ras Sidr,29.584998,32.786226,WWTP,2004,2004,Operational ,Yes,Municipal,Max secondary ,Oxidation Ponds,2737500,730000,730000,,,45625,Agricultural and/or forestry irrigation,684375,31.5,1,0.999608457,,,8,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG454_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG455,Abo Zanima,Egypt,,Abo Zenima,28.973611,33.199722,WWTP,2007,,Operational ,No,Municipal,Max secondary ,Oxidation Ponds,912500,273750,273750,Evaporated,,0,,0,0,1,0.989515305,Wastewater-Treatment-Facility,0.698106587,5,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG455_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG456,Abo Redis,Egypt,,Abo Redis,28.870278,33.208056,WWTP,2003,,Operational ,No,Municipal,Max secondary ,Oxidation Ponds,912500,310250,310250,Evaporated,,0,,0,0,1,0.993752301,Wastewater-Treatment-Facility,0.518265247,5,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG456_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG457,tuir sinai 1,Egypt,,Al Tour,28.228171,33.665323,WWTP,1994,1994,Operational ,Yes,Municipal,Max secondary ,Mechanical Treatment,1825000,3285000,3285000,,,4288750,Agricultural and/or forestry irrigation,456250,21,1,0.798942387,Wastewater-Treatment-Facility,0.683193386,4,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG457_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG458,tuir sinai 2,Egypt,,Al Tour,28.228171,33.665323,WWTP,2005,2005,Operational ,Yes,Municipal,Max secondary ,Mechanical Treatment,365000,1460000,1460000,,,,,,,1,0.798942387,Wastewater-Treatment-Facility,0.683193386,4,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG458_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG459,Sharm El-Shaikh,Egypt,,Sharm El-Sheikh,27.942197,34.302459,WWTP,1997,1997,Operational ,Yes,Municipal,Max secondary ,Oxidation Ponds,5475000,2555000,2555000,,,1642500,Agricultural and/or forestry irrigation,912500,42,1,0.993450642,,,15,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG459_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG460,Dahab,Egypt,,Dahab,28.495707,34.497894,WWTP,2013,2013,Operational ,Yes,Municipal,Max secondary ,Oxidation Ponds,2920000,730000,730000,,,711750,Agricultural and/or forestry irrigation,18250,0.84,1,0.966453314,Wastewater-Treatment-Facility,0.65279758,3,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG460_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG461,South Nuweiba,Egypt,,Neweibaa,28.999417,34.671186,WWTP,2001,,Operational ,No,Municipal,Max secondary ,Mechanical Treatment,1496500,912500,912500,Evaporated,,0,,0,0,1,0.999148488,Wastewater-Treatment-Facility,0.706255555,7,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG461_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG462,North Nuweiba ,Egypt,,Neweibaa,29.02175,34.654184,WWTP,2001,,Operational ,No,Municipal,Max secondary ,Oxidation Ponds,949000,547500,547500,Evaporated,,0,,0,0,1,0.998294652,Wastewater-Treatment-Facility,0.805028915,9,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG462_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG463,Saint Catherine,Egypt,,Siant Catherine,28.646389,33.992778,WWTP,2004,2004,Operational ,Yes,Municipal,Max secondary ,Mechanical Treatment,730000,109500,109500,,,63875,Agricultural and/or forestry irrigation,45625,2.1,1,0.972632945,Wastewater-Treatment-Facility,0.827592611,1,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG463_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG464,South Sinai Co.,Egypt,,Sharm El-Shaikh,27.96706899,34.3617097,Municipality,2006,2006,Operational ,Yes,Municipal,Max secondary ,,912500,912500,912500,,,0,Landscape irrigation,912500,,0,0.994660795,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG464_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG465,"Decentralized s (n:150, from 200 to 400 m3/d)",Egypt,,Sharm El-Shaikh,27.96706899,34.3617097,Municipality,2008,2008,Operational ,Yes,Municipal,Max secondary ,,16425000,16425000,16425000,,,0,Landscape irrigation,16425000,,0,0.994660795,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG465_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG466,Sharm El-Sheikh Airport ,Egypt,,Sharm El-Shaikh,27.97258644,34.38500948,Municipality,2022,2022,Operational ,Yes,Municipal,Max tertiary ,,,730000,730000,,,0,Landscape irrigation,730000,,0,0.972014427,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG466_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG467,Golf Sinai ,Egypt,,Sharm El Sheikh,27.97155896,34.36110979,Municipality,2011,2011,Operational,Yes,Municipal,Max tertiary,,1095000,1095000,1095000,,,0,Landscape irrigation,1095000,,0,0.950178385,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG467_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG468,Al Shabab Desalination and Water Treatment Facilities,Egypt,,Sharm El Sheikh,30.60231958,32.27125511,Municipality,2011,2011,Operational,Yes,Municipal,Max tertiary,,438000,438000,438000,,,0,Landscape irrigation,438000,,0,0.996184886,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG468_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG469,Dahab decentralized WWTPs,Egypt,,Dahab,28.49069307,34.50634725,Municipality,2005,2005,Operational,Yes,Municipal,Max secondary,,730000,365000,365000,,,0,Landscape irrigation,365000,,0,0.971145928,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG469_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG470,Al Montazah Desalination Plant,Egypt,,Sharm El Sheikh,27.96706899,34.3617097,Municipality,2012,2012,Operational ,Yes,Municipal,Max tertiary,,1825000,1825000,730000,,,0,Landscape irrigation,730000,,0,0.994660795,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG470_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG471,zarie in Al -Arish,Egypt,"North of Sinai
",Arish,31.073645,33.65896,WWTP,1988,,Operational ,No,Municipal,Max secondary ,Oxidation Ponds,5840000,2920000,2920000,,,0,,0,0,1,0.999700069,Wastewater-Treatment-Facility,0.768469334,20,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG471_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG472,jarada in Al-Arish,Egypt,,Arish,31.148611,33.927778,WWTP,1998,,Operational ,No,Municipal,Max secondary ,Oxidation Ponds,18250000,12775000,12775000,,,0,,0,0,1,0.652007937,,,2,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG472_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG473,Mechanical Bir Al-Abed,Egypt,,Bie Al Abd,31.033637,33.004358,WWTP,1997,1997,Operational ,Yes,Municipal,Max secondary ,Oxidation Ponds,182500,401500,401500,,,374125,Agricultural and/or forestry irrigation,27375,1.26,1,0.756411374,Wastewater-Treatment-Facility,0.641309142,0,1,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG473_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG474,"6 October
Bir al-Abd",Egypt,,Baloza,30.99905999,32.69590843,WWTP,2019,,Operational ,No,Municipal,Max tertiary ,,219000,54750,54750,Surface water,Beer El Abd Canal,54750,,0,0,0,0.987689257,,,,,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG474_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG475,El Idwa,Egypt,Menyia,El Idwa,28.668056,30.771111,WWTP,2005,,Operational ,No,Municipal,Max secondary ,Extende Aeration,730000,730000,730000,Surface water,Moheet Abu Raheb,730000,,0,0,1,0.990574062,,,1,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG475_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG476,Maghaga,Egypt,,Maghaga,28.650278,30.805833,WWTP,2008,,Operational ,No,Municipal,Max secondary ,Trick Filters,7300000,3650000,3650000,Surface water,Bani Saleh,3650000,,0,0,1,0.997651994,Wastewater-Treatment-Facility,0.835991681,0,12,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG476_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG477,Bani Mazar,Egypt,,Bani Mazar,28.482425,30.767052,WWTP,2008,,Operational ,No,Municipal,Max secondary ,Trick Filters,7300000,4745000,4745000,Surface water,Abu Rahem,4745000,,0,0,1,0.999768317,Wastewater-Treatment-Facility,0.881239414,1,12,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG477_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG478,Al-bahnasa,Egypt,,Beni Mazar,28.532778,30.616111,WWTP,1999,,Operational ,No,Municipal,Max secondary ,,730000,146000,146000,Evaporated,,0,,0,0,1,0.908156097,Wastewater-Treatment-Facility,0.911571562,3,0,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG478_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG479,Talih,Egypt,,Minya,28.061944,30.737778,WWTP,2000,,Operational ,No,Municipal,Max secondary ,,14600000,29200000,29200000,Surface water,,29200000,,0,0,1,0.997185767,Wastewater-Treatment-Facility,0.820624471,0,5,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG479_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
Javier,EG480,Abo Qurqas,Egypt,,Abu Qurqas,27.929146,30.793624,WWTP,1997,,Operational ,No,Municipal,Max secondary ,Trick Filters,14600000,4745000,4745000,Surface water,El Daira El Bahary,4745000,,0,0,1,0.999650836,Wastewater-Treatment-Facility,0.767550528,1,9,https://cgiar.sharepoint.com/:i:/r/sites/IWMI-E-ReWater/Shared%20Documents/Pilar%201%20-%20AI/images/Re_Train/Javier_Database_Image/images_Egypt/Javier_Egypt_EG480_map_zoom_17.tif?csf=1&web=1&e=TJ9F3O
